1208,Wednesday,16:41:12,20:43:50,03:52:07
1209,Monday,18:01:15,09:53:36,07:55:40
1210,Friday,06:25:42,18:32:18,22:32:32
1211,Friday,19:37:01,18:29:41,18:21:43
1212,Thursday,17:33:53,00:41:59,12:10:53
1213,Thursday,15:56:45,11:31:58,01:53:16
1214,Friday,03:32:23,23:32:15,09:18:20
1215,Thursday,11:24:25,00:30:11,12:02:58
1216,Tuesday,00:35:18,05:12:41,02:34:11
1217,Friday,20:39:04,22:29:34,15:10:16
1218,Wednesday,04:56:17,09:33:23,15:02:35
1219,Monday,20:48:41,11:38:08,09:44:45
1220,Wednesday,04:11:30,18:40:33,06:18:28
1221,Wednesday,00:07:19,13:46:59,01:58:01
1222,Tuesday,20:34:34,00:08:27,01:28:04
1223,Thursday,07:46:14,20:14:17,18:05:30
1224,Thursday,03:48:17,00:33:33,14:29:53
1225,Wednesday,09:44:12,12:50:59,22:08:28
1226,Wednesday,21:53:51,20:25:46,10:09:33
1227,Thursday,17:10:23,16:52:41,21:38:12
1228,Thursday,09:43:39,22:26:33,03:29:11
1229,Thursday,00:25:51,01:51:44,03:20:09
1230,Monday,05:52:16,16:00:05,02:12:10
1231,Tuesday,13:18:14,08:25:07,03:01:35
1232,Wednesday,08:51:25,22:12:14,11:41:50
1233,Monday,03:30:33,22:43:15,08:00:32
1234,Thursday,20:03:48,04:46:24,01:13:49
1235,Tuesday,18:32:39,15:30:05,11:42:11
1236,Wednesday,14:07:24,02:29:42,22:10:56
1237,Wednesday,01:10:03,02:29:55,08:10:48
1238,Wednesday,18:35:25,11:03:29,01:08:25
1239,Friday,11:45:49,21:00:45,09:12:58
1240,Friday,09:07:32,05:59:37,22:35:00
1241,Tuesday,08:35:49,08:57:09,10:45:13
1242,Wednesday,10:04:59,03:19:01,05:19:25
1243,Friday,03:22:06,09:56:44,07:06:02
1244,Tuesday,21:57:08,22:28:06,05:29:51
1245,Wednesday,22:43:52,12:50:24,00:35:21
1246,Wednesday,02:43:59,17:09:00,21:12:07
1247,Wednesday,19:19:29,14:55:47,18:02:32
1248,Monday,12:01:06,17:20:02,22:00:36
1249,Thursday,04:51:41,16:19:04,09:53:10
1250,Tuesday,00:52:38,11:13:24,07:07:49
1251,Wednesday,01:05:23,12:50:15,19:11:05
1252,Friday,12:21:02,03:37:54,11:14:04
1253,Monday,00:42:02,21:01:58,12:42:20
1254,Friday,22:58:01,02:59:04,17:36:28
1255,Wednesday,20:44:35,10:04:57,22:41:16
1256,Friday,20:14:23,17:17:46,22:56:14
1257,Wednesday,03:51:10,01:14:34,03:39:26
1258,Friday,19:03:12,04:44:01,19:06:22
1259,Friday,23:55:29,05:58:49,06:52:59
1260,Thursday,01:57:51,12:19:50,00:12:32
1261,Wednesday,10:07:15,21:33:08,07:25:38
1262,Wednesday,18:12:47,13:32:14,17:48:17
1263,Friday,06:07:28,22:06:18,02:57:08
1264,Thursday,22:15:39,12:14:44,13:29:54
1265,Wednesday,12:35:45,18:01:25,19:07:09
1266,Thursday,17:08:05,00:50:40,08:14:02
1267,Wednesday,03:14:01,06:18:20,09:44:30
1268,Monday,17:56:37,06:41:41,08:18:23
1269,Friday,22:07:29,09:21:18,04:18:51
1270,Thursday,01:32:28,07:10:27,09:46:11
1271,Thursday,17:04:52,19:57:34,07:57:30
1272,Thursday,05:25:41,02:51:40,01:19:42
1273,Tuesday,07:50:04,00:44:19,09:30:22
1274,Wednesday,11:11:09,16:43:16,10:07:44
1275,Friday,20:57:21,00:20:32,13:19:32
1276,Wednesday,09:03:09,04:26:30,10:56:33
1277,Wednesday,12:51:09,15:06:27,04:50:36
1278,Wednesday,12:53:49,12:21:21,04:31:09
1279,Friday,22:39:44,14:54:27,01:34:22
1280,Wednesday,16:51:00,07:23:47,19:17:19
1281,Monday,23:27:25,13:40:41,10:06:22
1282,Thursday,15:36:54,22:04:54,01:48:16
1283,Monday,10:27:35,00:07:13,17:53:02
1284,Wednesday,06:22:32,12:37:44,12:42:28
1285,Thursday,12:32:37,15:22:37,14:31:42
1286,Friday,13:44:18,03:31:42,10:56:50
1287,Monday,04:16:54,22:35:28,21:27:00
1288,Thursday,22:06:54,08:58:31,08:27:40
1289,Tuesday,18:51:51,15:05:28,03:29:04
1290,Monday,08:24:41,16:05:23,12:58:37
1291,Tuesday,09:05:10,21:26:37,03:50:02
1292,Monday,13:23:06,13:43:39,00:26:04
1293,Tuesday,03:55:13,08:29:50,10:44:19
1294,Tuesday,01:41:15,18:08:56,23:47:04
1295,Friday,02:45:34,20:09:32,12:16:56
1296,Monday,21:10:13,15:00:31,12:41:10
1297,Thursday,04:45:17,00:32:23,19:40:28
1298,Friday,13:10:50,05:54:30,16:10:01
1299,Monday,00:33:55,01:46:07,04:28:48
1300,Tuesday,22:18:40,17:26:40,16:03:31
1301,Tuesday,00:19:08,15:02:02,22:36:22
1302,Thursday,13:36:52,04:25:58,19:47:18
1303,Wednesday,19:39:16,00:46:35,10:07:30
1304,Friday,13:38:58,11:48:02,06:35:04
1305,Wednesday,09:01:53,06:17:17,04:30:51
1306,Friday,02:57:13,21:19:12,14:22:09
1307,Thursday,06:30:07,00:04:10,04:02:01
1308,Monday,21:18:47,10:41:04,22:30:34
1309,Thursday,16:33:16,22:39:00,09:46:32
1310,Thursday,16:26:24,03:42:59,19:50:56
1311,Monday,14:40:52,19:59:45,14:38:21
1312,Tuesday,10:09:55,04:48:21,05:30:02
1313,Thursday,15:21:02,18:50:54,02:43:58
1314,Tuesday,02:51:37,19:42:09,20:17:08
1315,Tuesday,01:49:34,03:33:09,09:38:42
1316,Monday,18:45:15,15:13:11,12:57:33
1317,Tuesday,02:42:23,09:04:35,01:19:25
1318,Friday,03:20:04,11:01:32,18:06:42
1319,Thursday,01:54:16,06:10:25,10:42:53
1320,Thursday,15:23:51,09:21:46,05:23:24
1321,Friday,16:16:21,01:55:44,08:10:40
1322,Friday,19:33:42,15:52:01,22:23:34
1323,Wednesday,23:30:09,21:32:44,00:27:22
1324,Tuesday,08:53:28,18:14:54,00:53:19
1325,Friday,22:33:29,20:23:26,09:40:12
1326,Monday,08:53:34,21:06:24,18:12:12
1327,Monday,10:59:17,20:56:18,02:07:38
1328,Tuesday,19:31:25,12:11:30,21:52:40
1329,Thursday,09:22:39,08:27:20,19:46:30
1330,Wednesday,12:08:09,16:49:18,07:41:31
1331,Wednesday,15:37:59,00:16:59,01:10:00
1332,Friday,17:24:59,05:15:37,00:23:01
1333,Thursday,14:24:02,19:07:30,22:23:05
1334,Friday,05:43:10,13:07:21,10:53:58
1335,Friday,23:36:56,04:14:46,21:51:52
1336,Tuesday,13:46:25,17:04:34,17:09:50
1337,Thursday,11:28:07,19:23:53,06:05:52
1338,Friday,06:42:00,14:49:12,17:57:45
1339,Monday,21:33:16,09:34:12,01:42:52
1340,Friday,17:56:02,10:13:38,11:33:29
1341,Wednesday,04:15:48,03:09:40,14:13:36
1342,Tuesday,11:15:56,01:34:56,21:56:57
1343,Tuesday,04:08:31,00:24:51,20:50:43
1344,Tuesday,01:09:41,03:26:40,17:29:41
1345,Thursday,16:38:47,02:01:45,09:45:05
1346,Monday,02:56:19,08:04:43,20:27:39
1347,Wednesday,10:49:07,23:34:04,22:23:34
1348,Friday,10:31:34,12:09:16,17:10:12
1349,Monday,14:10:25,02:59:14,23:27:11
1350,Monday,20:01:15,09:30:19,13:20:28
1351,Monday,10:55:16,21:59:20,20:19:42
1352,Tuesday,00:03:42,02:17:42,22:05:46
1353,Wednesday,09:11:02,01:24:29,15:20:22
1354,Thursday,23:45:32,13:37:46,14:24:09
1355,Monday,16:24:18,02:49:59,00:31:56
1356,Friday,23:53:59,05:38:23,21:28:26
1357,Friday,00:26:33,17:58:26,10:24:57
1358,Tuesday,04:59:39,12:49:05,12:34:46
1359,Wednesday,04:48:31,04:33:25,22:45:51
1360,Friday,15:30:42,15:41:06,08:08:13
1361,Friday,13:14:26,19:44:09,22:23:26
1362,Tuesday,05:15:43,05:47:21,14:35:28
1363,Monday,14:20:34,23:03:01,17:29:10
1364,Wednesday,04:26:49,20:59:21,16:58:45
1365,Thursday,03:25:36,20:47:02,20:54:41
1366,Tuesday,00:56:32,18:17:51,20:27:37
1367,Wednesday,03:05:35,10:01:48,22:05:18
1368,Monday,09:49:44,15:15:09,16:08:20
1369,Tuesday,04:06:26,05:05:20,17:48:21
1370,Monday,23:17:37,12:18:35,22:14:11
1371,Tuesday,07:55:57,03:39:45,04:07:43
1372,Thursday,10:14:01,10:42:50,11:53:06
1373,Wednesday,00:41:15,20:28:00,18:51:57
1374,Monday,06:31:39,20:47:25,01:17:55
1375,Monday,06:44:19,11:39:06,11:04:03
1376,Tuesday,00:20:44,16:09:25,06:07:20
1377,Thursday,23:18:00,19:43:48,17:57:39
1378,Monday,02:42:52,16:52:21,14:24:53
1379,Friday,19:05:47,08:02:06,04:36:13
1380,Wednesday,08:04:24,00:12:54,05:27:26
1381,Monday,20:09:58,09:11:37,19:06:32
1382,Monday,02:12:10,07:15:50,17:07:02
1383,Friday,21:44:41,20:15:38,07:51:04
1384,Wednesday,12:56:12,12:45:06,12:24:36
1385,Tuesday,15:48:24,05:45:35,05:42:40
1386,Wednesday,17:55:01,11:23:44,00:43:59
1387,Wednesday,01:53:45,12:06:37,22:30:55
1388,Monday,08:16:38,09:30:52,20:02:53
1389,Tuesday,04:43:54,11:24:25,09:52:07
1390,Thursday,01:20:28,21:37:27,01:28:11
1391,Monday,12:29:36,16:34:56,04:35:33
1392,Tuesday,14:56:10,23:40:14,03:32:21
1393,Tuesday,15:19:28,17:25:16,14:55:53
1394,Thursday,21:43:40,10:13:19,09:03:05
1395,Tuesday,06:41:45,12:17:37,11:31:02
1396,Wednesday,13:26:44,07:09:38,06:08:48
1397,Tuesday,21:22:13,00:22:19,14:59:06
1398,Thursday,11:31:38,17:43:10,14:57:57
1399,Wednesday,20:18:23,17:24:38,01:02:45
1400,Wednesday,23:03:47,23:37:49,21:41:48
1401,Wednesday,09:16:47,23:31:35,15:25:08
1402,Tuesday,10:50:41,03:35:46,15:34:50
1403,Tuesday,09:05:58,16:58:42,08:54:33
1404,Thursday,15:33:48,16:15:48,16:17:11
1405,Monday,04:32:40,18:32:43,14:44:51
1406,Wednesday,00:32:39,19:20:29,22:56:05
1407,Tuesday,07:38:14,09:21:54,12:17:44
1408,Thursday,14:07:41,03:06:11,02:51:37
1409,Tuesday,20:28:30,19:00:25,19:34:17
1410,Monday,05:22:53,21:43:36,07:02:41
1411,Monday,19:12:30,05:47:43,23:45:46
1412,Thursday,02:12:31,06:49:38,17:09:14
1413,Wednesday,15:54:21,11:27:43,23:18:45
1414,Monday,18:27:42,22:10:10,10:19:46
1415,Monday,11:28:30,12:04:54,05:43:42
1416,Tuesday,10:15:58,17:23:11,17:34:57
1417,Thursday,23:32:09,17:49:33,10:23:19
1418,Monday,20:53:21,05:09:20,08:45:48
1419,Monday,20:51:59,17:44:36,17:59:56
1420,Monday,03:15:50,22:42:12,17:26:17
1421,Thursday,05:51:06,21:08:15,08:08:12
1422,Tuesday,18:50:40,20:24:44,06:40:47
1423,Tuesday,20:31:30,14:03:39,00:38:53
1424,Thursday,02:28:56,14:19:17,05:46:18
1425,Monday,18:35:29,17:41:04,19:34:58
1426,Monday,07:21:53,08:13:33,18:40:31
1427,Friday,21:34:40,13:05:30,07:53:22
1428,Thursday,05:18:52,00:50:18,12:30:25
1429,Wednesday,18:45:46,14:35:42,19:32:55
1430,Friday,15:37:07,21:03:06,20:09:41
1431,Monday,18:13:59,14:46:45,22:16:39
1432,Wednesday,22:15:32,02:41:28,17:27:06
1433,Monday,17:40:45,20:17:59,08:44:18
1434,Friday,08:36:31,20:49:02,18:43:23
1435,Monday,05:23:06,20:18:47,01:30:26
1436,Thursday,03:33:39,11:35:05,04:30:20
1437,Tuesday,12:09:05,05:08:55,03:49:06
1438,Wednesday,09:10:23,12:56:39,16:19:53
1439,Wednesday,19:06:25,22:53:50,14:04:24
1440,Monday,17:24:53,19:05:18,20:40:38
1441,Friday,03:30:08,18:10:29,17:24:37
1442,Thursday,07:59:42,21:43:45,08:57:36
1443,Thursday,06:02:31,09:13:08,22:56:58
1444,Wednesday,22:42:42,16:22:24,13:21:46
1445,Wednesday,07:36:06,08:22:50,09:29:54
1446,Monday,14:30:26,00:59:51,20:02:18
1447,Friday,21:20:34,22:56:09,03:00:25
1448,Tuesday,03:19:29,18:54:10,22:32:44
1449,Tuesday,18:19:05,10:44:06,10:51:00
1450,Friday,01:21:27,06:53:17,05:37:42
1451,Wednesday,20:42:50,01:27:53,01:38:22
1452,Monday,01:17:05,00:42:29,22:13:01
1453,Tuesday,20:03:56,13:31:12,04:14:16
1454,Friday,02:31:15,11:35:39,10:30:48
1455,Wednesday,07:07:30,06:17:52,12:54:40
1456,Monday,18:38:35,08:08:58,08:34:20
1457,Monday,21:28:06,18:11:42,07:39:57
1458,Tuesday,02:19:36,06:38:43,03:52:39
1459,Thursday,04:59:45,10:51:54,14:47:45
1460,Tuesday,03:26:58,12:31:32,10:19:34
1461,Tuesday,20:46:06,07:04:23,09:07:44
1462,Wednesday,05:38:08,08:08:23,10:49:12
1463,Tuesday,04:10:00,16:45:27,22:50:32
1464,Thursday,03:41:56,04:01:56,02:41:00
1465,Monday,09:52:39,20:44:16,12:46:03
1466,Wednesday,02:50:58,12:14:17,10:44:19
1467,Wednesday,18:29:35,23:01:46,13:26:26
1468,Monday,14:06:04,15:43:13,00:11:23
1469,Monday,14:57:15,05:03:42,13:38:47
1470,Friday,19:39:37,04:06:59,21:22:41
1471,Friday,00:00:40,07:26:22,11:58:05
1472,Thursday,14:48:14,19:28:06,22:30:53
1473,Friday,02:27:01,06:23:08,02:21:53
1474,Tuesday,21:16:50,05:39:21,23:23:40
1475,Friday,18:00:48,06:41:55,15:23:07
1476,Wednesday,20:20:46,15:47:55,14:33:12
1477,Friday,17:34:01,18:30:09,19:00:02
1478,Monday,03:27:51,06:54:06,05:21:54
1479,Thursday,06:59:35,22:26:16,10:52:42
1480,Monday,11:26:14,06:29:35,23:41:53
1481,Thursday,02:42:57,02:22:26,10:09:48
1482,Thursday,15:35:18,06:47:01,09:48:10
1483,Thursday,05:24:10,20:13:44,15:47:34
1484,Friday,18:11:54,21:27:20,21:13:13
1485,Friday,12:17:24,21:23:13,01:11:10
1486,Tuesday,00:25:35,00:13:05,01:30:48
1487,Thursday,23:34:39,03:58:28,23:24:24
1488,Friday,22:08:28,01:07:57,19:15:16
1489,Friday,06:57:33,21:57:39,11:42:57
1490,Tuesday,22:14:53,16:24:08,18:10:24
1491,Tuesday,09:31:11,20:08:14,20:18:50
1492,Tuesday,13:01:35,04:17:32,19:12:33
1493,Tuesday,00:51:56,08:19:45,13:33:35
1494,Tuesday,22:51:31,10:33:13,15:14:27
1495,Monday,16:19:35,05:06:22,14:12:26
1496,Friday,01:20:09,19:51:25,18:37:00
1497,Friday,04:37:45,10:07:47,02:52:42
1498,Monday,12:13:16,12:38:16,06:54:23
1499,Monday,17:00:31,02:43:54,00:04:46
1500,Wednesday,14:26:09,16:12:54,09:07:16
1501,Monday,17:45:15,14:31:01,05:55:45
1502,Thursday,01:03:43,09:24:40,23:38:41
1503,Friday,23:59:27,09:46:22,22:16:56
1504,Thursday,12:47:40,22:36:50,22:00:05
1505,Friday,12:54:32,04:37:42,22:52:53
1506,Monday,07:59:50,21:43:02,13:56:11
1507,Friday,18:41:00,01:49:38,11:59:07
1508,Tuesday,13:23:06,13:33:16,15:12:01
1509,Thursday,10:39:04,00:56:34,08:45:45
1510,Friday,23:05:09,07:21:28,00:59:04
1511,Tuesday,17:13:49,12:21:37,08:25:12
1512,Tuesday,02:25:55,19:09:58,04:37:07
1513,Thursday,08:49:11,23:23:43,23:40:33
1514,Wednesday,17:55:35,13:05:48,00:27:11
1515,Friday,16:25:30,06:58:05,21:33:02
1516,Friday,07:40:43,13:06:12,02:42:21
1517,Wednesday,20:43:47,19:05:28,06:25:08
1518,Monday,08:38:44,07:09:50,14:59:35
1519,Wednesday,09:20:42,18:53:38,08:48:06
1520,Monday,17:05:56,20:59:42,19:25:44
1521,Tuesday,01:02:15,00:50:01,00:37:58
1522,Friday,10:01:34,19:40:19,12:07:06
1523,Monday,19:18:36,03:49:33,07:31:26
1524,Friday,22:20:59,14:47:51,12:28:38
1525,Monday,03:11:30,22:38:49,02:44:40
1526,Thursday,15:30:17,14:56:53,06:30:29
1527,Thursday,22:23:56,00:45:55,09:15:58
1528,Wednesday,03:07:03,12:59:05,14:07:31
1529,Tuesday,23:33:23,00:30:02,08:37:04
1530,Wednesday,23:08:54,18:44:21,14:15:14
1531,Monday,04:01:06,21:30:13,17:06:29
1532,Wednesday,19:52:03,23:48:50,10:04:41
1533,Friday,22:18:35,22:36:26,22:07:48
1534,Friday,10:39:23,23:41:37,07:54:18
1535,Tuesday,04:51:09,01:05:28,16:11:03
1536,Wednesday,04:59:18,12:38:51,20:45:33
1537,Tuesday,23:25:19,04:51:10,22:54:29
1538,Tuesday,04:19:50,13:39:46,04:17:13
1539,Wednesday,13:08:19,23:03:30,13:53:18
1540,Monday,07:43:12,03:51:44,08:07:24
1541,Monday,10:12:13,14:36:29,15:33:24
1542,Thursday,23:29:01,22:53:05,22:07:57
1543,Wednesday,21:21:37,15:08:18,15:50:35
1544,Monday,12:15:15,13:15:40,22:16:20
1545,Wednesday,21:40:27,01:07:24,10:35:37
1546,Tuesday,14:00:48,15:07:41,00:46:41
1547,Wednesday,04:11:10,23:13:03,13:06:03
1548,Thursday,11:00:44,06:58:15,09:44:02
1549,Wednesday,13:53:16,08:19:21,19:18:47
1550,Tuesday,17:15:57,06:03:06,21:23:55
1551,Tuesday,15:27:11,20:40:59,09:34:13
1552,Friday,03:59:43,11:57:50,00:54:26
1553,Thursday,01:03:19,01:43:38,21:52:49
1554,Friday,09:25:21,21:06:22,16:43:33
1555,Monday,07:39:31,10:01:24,16:41:52
1556,Thursday,04:12:45,02:50:02,06:04:50
1557,Monday,10:52:00,06:41:23,03:31:23
1558,Friday,06:51:36,03:26:03,19:27:05
1559,Tuesday,18:42:51,15:31:39,07:45:48
1560,Friday,10:56:11,15:43:35,13:16:16
1561,Tuesday,10:46:14,20:59:09,06:59:55
1562,Monday,04:14:06,08:46:19,22:57:28
1563,Friday,06:38:39,02:23:03,06:35:30
1564,Monday,19:45:30,13:32:03,19:41:41
1565,Thursday,12:11:32,16:53:21,09:28:41
1566,Monday,11:19:03,18:11:03,01:42:32
1567,Thursday,13:32:01,21:29:23,05:43:01
1568,Monday,20:55:59,16:19:32,17:15:44
1569,Friday,17:55:25,06:27:40,15:47:38
1570,Wednesday,03:56:34,05:10:46,12:17:04
1571,Friday,17:58:14,11:11:36,06:37:26
1572,Monday,04:22:52,07:56:37,04:56:37
1573,Wednesday,16:55:44,20:58:12,23:15:07
1574,Thursday,11:44:43,13:13:32,19:46:47
1575,Monday,11:12:55,16:37:21,21:58:34
1576,Wednesday,06:07:42,12:14:13,16:01:14
1577,Thursday,08:51:42,19:48:22,01:49:21
1578,Monday,05:19:29,17:48:01,07:59:43
1579,Friday,02:37:18,02:03:07,18:40:15
1580,Tuesday,02:04:41,15:49:20,15:25:21
1581,Thursday,13:54:48,23:38:06,16:05:56
1582,Monday,20:00:39,16:43:27,03:24:36
1583,Tuesday,20:38:47,10:05:31,02:12:28
1584,Wednesday,12:53:06,12:26:09,23:42:07
1585,Thursday,13:09:12,22:33:12,20:42:05
1586,Friday,23:42:10,19:50:16,09:09:07
1587,Tuesday,23:06:52,06:52:35,12:47:19
1588,Tuesday,21:47:56,08:21:25,03:06:20
1589,Thursday,07:13:33,12:19:30,13:23:03
1590,Monday,07:54:06,12:32:13,18:36:24
1591,Friday,01:55:09,12:30:40,10:11:34
1592,Friday,00:08:35,00:34:28,12:20:43
1593,Tuesday,07:50:59,11:20:42,22:33:13
1594,Thursday,20:58:19,10:09:53,02:31:45
1595,Tuesday,20:41:15,18:35:35,06:16:25
1596,Tuesday,01:12:43,02:18:39,14:25:38
1597,Wednesday,10:08:32,09:10:08,06:03:06
1598,Thursday,05:07:07,15:51:05,10:18:15
1599,Wednesday,16:19:26,15:01:01,09:25:04
1600,Thursday,04:49:34,23:40:38,07:10:24
1601,Monday,13:13:01,08:09:34,14:28:45
1602,Wednesday,22:45:19,19:07:14,22:38:12
1603,Thursday,21:12:13,09:11:18,06:08:21
1604,Wednesday,03:11:14,08:34:39,02:08:26
1605,Monday,10:11:18,09:40:22,19:00:11
1606,Friday,19:00:09,11:50:46,02:13:28
1607,Tuesday,05:21:56,01:32:44,06:29:00
1608,Tuesday,05:32:52,02:13:45,04:33:39
1609,Tuesday,10:19:15,10:14:50,17:44:15
1610,Thursday,09:29:57,09:36:35,22:14:27
1611,Tuesday,02:02:07,15:22:53,15:57:36
1612,Thursday,05:43:19,13:48:52,02:24:43
1613,Friday,01:30:20,05:33:16,06:48:57
1614,Wednesday,07:37:12,15:06:23,17:17:59
1615,Friday,08:29:23,01:25:11,23:24:16
1616,Monday,21:20:55,12:23:38,04:02:58
1617,Thursday,17:41:06,09:17:53,02:01:14
1618,Tuesday,10:33:30,20:03:33,10:33:18
1619,Friday,15:53:23,05:40:49,08:12:58
1620,Tuesday,09:59:28,02:27:21,20:12:30
1621,Monday,04:10:19,18:56:01,07:32:04
1622,Wednesday,08:08:55,15:25:38,07:37:05
1623,Monday,14:44:14,22:44:02,05:21:58
1624,Wednesday,22:31:47,08:56:25,21:04:12
1625,Thursday,09:47:26,15:42:46,15:26:34
1626,Thursday,06:05:35,06:31:14,15:14:07
1627,Thursday,20:48:07,07:00:07,06:39:25
1628,Thursday,13:50:47,17:10:37,13:09:25
1629,Thursday,02:24:36,21:18:53,19:40:01
1630,Friday,19:02:38,23:08:31,15:01:00
1631,Thursday,18:08:52,12:59:16,19:29:42
1632,Monday,20:49:24,13:55:27,05:57:26
1633,Friday,03:02:42,16:37:54,06:54:40
1634,Monday,14:42:55,14:17:32,11:08:30
1635,Monday,02:19:14,23:14:52,20:50:19
1636,Wednesday,11:16:22,14:29:34,15:41:28
1637,Monday,20:28:45,17:36:49,07:48:41
1638,Friday,19:59:29,23:12:34,12:11:46
1639,Friday,23:56:54,13:57:09,03:22:18
1640,Friday,19:10:00,00:36:47,18:24:06
1641,Monday,09:20:40,23:26:04,12:10:14
1642,Thursday,17:08:33,04:58:26,04:32:56
1643,Tuesday,01:55:13,20:42:39,11:58:02
1644,Wednesday,17:07:52,13:38:16,16:13:40
1645,Thursday,23:42:37,04:35:17,05:59:44
1646,Monday,22:55:17,21:04:59,11:01:53
1647,Monday,06:01:37,16:52:04,18:46:00
1648,Tuesday,05:31:24,11:22:33,03:01:33
1649,Tuesday,20:53:56,13:47:34,19:45:29
1650,Thursday,21:41:41,16:53:11,09:50:17
1651,Wednesday,09:11:15,04:05:34,06:13:13
1652,Tuesday,12:50:18,08:08:47,16:40:49
1653,Friday,00:12:49,10:54:41,19:00:24
1654,Monday,23:35:24,06:08:17,01:17:36
1655,Wednesday,21:58:09,17:31:33,21:12:49
1656,Wednesday,05:21:35,09:34:52,00:01:51
1657,Tuesday,03:37:46,12:39:52,19:58:57
1658,Tuesday,06:03:21,12:22:49,19:38:31
1659,Thursday,07:59:01,19:05:48,11:37:36
1660,Wednesday,19:43:26,11:19:27,00:05:41
1661,Tuesday,14:41:51,18:50:33,20:41:19
1662,Monday,20:06:32,20:57:28,06:50:05
1663,Thursday,19:40:43,16:39:31,22:55:33
1664,Monday,01:41:42,17:11:32,14:42:25
1665,Monday,14:41:08,23:02:51,12:00:59
1666,Tuesday,09:44:10,16:03:12,11:04:19
1667,Wednesday,20:02:22,07:25:08,10:50:09
1668,Monday,16:35:17,21:11:37,19:51:15
1669,Monday,20:19:09,22:46:42,00:41:54
1670,Tuesday,12:11:30,06:16:15,13:45:48
1671,Friday,10:49:51,22:08:28,04:03:27
1672,Wednesday,13:29:25,04:34:55,14:33:16
1673,Tuesday,09:05:29,16:08:25,06:48:03
1674,Tuesday,07:37:46,23:00:34,07:49:27
1675,Wednesday,08:35:55,17:13:30,18:40:45
1676,Monday,04:17:19,03:27:02,15:33:42
1677,Monday,09:53:30,05:38:28,16:23:40
1678,Wednesday,11:50:48,19:47:53,06:18:11
1679,Monday,16:12:27,05:40:45,18:02:41
1680,Tuesday,09:29:41,21:42:04,13:45:35
1681,Friday,06:15:30,08:15:38,20:29:28
1682,Tuesday,20:52:29,18:13:58,07:14:12
1683,Friday,12:26:03,16:47:53,06:03:37
1684,Thursday,16:14:04,12:24:01,22:35:30
1685,Tuesday,06:10:44,13:02:48,15:25:19
1686,Monday,11:51:31,08:37:39,22:05:07
1687,Wednesday,18:23:56,06:56:16,04:41:31
1688,Thursday,22:08:03,23:44:42,03:20:08
1689,Tuesday,06:30:34,11:13:02,06:15:55
1690,Thursday,18:06:01,01:28:12,18:40:22
1691,Tuesday,08:31:11,22:46:50,07:02:00
1692,Friday,08:08:30,22:55:42,12:12:34
1693,Wednesday,00:25:25,19:11:53,00:55:42
1694,Thursday,13:41:46,03:16:55,04:37:08
1695,Thursday,15:11:52,16:38:36,13:44:01
1696,Monday,10:59:50,18:19:57,02:24:59
1697,Wednesday,04:58:56,23:53:18,22:43:52
1698,Tuesday,12:39:22,09:40:42,22:56:46
1699,Monday,22:23:03,08:23:54,22:40:04
1700,Friday,16:01:43,17:24:00,19:22:35
1701,Monday,11:51:49,17:05:37,08:25:18
1702,Tuesday,05:03:34,15:44:57,15:41:08
1703,Tuesday,11:12:59,09:27:17,10:18:23
1704,Thursday,15:47:53,22:15:15,13:45:01
1705,Tuesday,18:48:38,08:49:26,01:27:27
1706,Friday,18:21:06,15:03:13,08:31:29
1707,Friday,23:05:19,11:59:11,20:33:00
1708,Friday,13:13:32,01:22:30,07:48:11
1709,Friday,11:25:39,18:28:51,22:48:13
1710,Wednesday,05:55:59,11:32:02,20:43:40
1711,Wednesday,11:54:42,22:03:49,04:36:41
1712,Friday,05:44:11,23:07:22,08:02:08
1713,Thursday,21:25:05,16:21:39,17:59:50
1714,Thursday,00:37:16,18:36:46,07:07:51
1715,Friday,11:14:47,14:51:59,00:02:46
1716,Tuesday,10:19:38,02:03:31,11:09:47
1717,Monday,16:55:33,15:52:36,01:01:21
1718,Monday,03:02:18,14:23:38,03:40:18
1719,Tuesday,23:04:35,09:06:48,20:46:52
1720,Friday,05:22:41,07:54:17,15:26:59
1721,Thursday,10:48:24,09:36:39,16:54:32
1722,Friday,08:45:57,13:04:39,05:40:38
1723,Tuesday,20:45:18,04:38:18,11:49:44
1724,Friday,12:07:01,22:02:05,21:25:09
1725,Wednesday,21:43:39,09:26:09,07:20:59
1726,Wednesday,21:35:31,03:45:22,06:44:13
1727,Tuesday,00:42:09,20:45:10,08:12:34
1728,Friday,20:07:39,05:51:28,03:37:28
1729,Tuesday,04:19:04,11:17:13,13:03:45
1730,Monday,09:33:08,00:45:35,06:05:37
1731,Wednesday,03:11:45,19:17:04,06:27:41
1732,Monday,04:02:07,04:17:40,22:48:03
1733,Monday,00:44:25,11:06:26,17:59:19
1734,Monday,01:05:46,02:10:57,01:04:37
1735,Wednesday,05:03:28,00:13:22,21:19:25
1736,Friday,21:04:10,18:13:35,23:58:07
1737,Friday,20:14:44,10:13:47,02:30:13
1738,Wednesday,14:55:24,11:54:17,13:33:23
1739,Friday,01:03:23,16:25:48,14:05:29
1740,Wednesday,16:03:12,07:23:57,15:32:19
1741,Tuesday,17:26:49,05:07:07,12:45:30
1742,Wednesday,12:27:47,17:35:45,19:21:58
1743,Friday,13:07:31,20:22:44,03:06:58
1744,Tuesday,22:05:37,07:00:17,13:40:10
1745,Thursday,20:54:27,13:52:51,17:28:34
